TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
578,1533,RainGuard Hiking Jacket,Camping,Regional,Sale,2025-12-21 00:00:00,-24,126.41,-3033.84,SO-96840,Customer Sale,36,12,warehouse2,Transaction processed for Regional location,system,2025-12-21 00:00:00
579,3052,Thermal Base Layer Set - Women's,Ski,Main,Adjustment,2025-10-14 00:00:00,-14,107.61,-1506.54,ADJ-579,Cycle Count,107,93,system,Transaction processed for Main location,system,2025-10-14 00:00:00
580,1512,SkyView 2-Person Tent,Camping,Main,Receipt,2025-10-26 00:00:00,169,250.26,42293.32,PO-6142,Purchase Order Receipt,71,240,warehouse2,Transaction processed for Main location,system,2025-10-26 00:00:00
581,3081,All-Temp Ski Wax Kit,Ski,Main,Sale,2025-12-28 00:00:00,-12,49.05,-588.6,SO-46243,Customer Sale,32,20,warehouse2,Transaction processed for Main location,system,2025-12-28 00:00:00
582,1511,Alpine Explorer Tent,Camping,Main,Receipt,2026-03-29 00:00:00,93,332.12,30887.6,PO-5146,Purchase Order Receipt,26,119,warehouse1,Transaction processed for Main location,system,2026-03-29 00:00:00
583,3082,Edge Tuning Tool Set,Ski,Main,Receipt,2026-03-23 00:00:00,120,95.39,11447.04,PO-8343,Purchase Order Receipt,75,195,system,Transaction processed for Main location,system,2026-03-23 00:00:00
584,3081,All-Temp Ski Wax Kit,Ski,Main,Sale,2026-04-14 00:00:00,-22,49.05,-1079.1,SO-82389,Customer Sale,72,50,warehouse2,Transaction processed for Main location,system,2026-04-14 00:00:00
585,2041,Serving Platter,Kitchen,Main,Receipt,2025-11-26 00:00:00,155,42.64,6608.84,PO-7963,Purchase Order Receipt,58,213,warehouse1,Transaction processed for Main location,system,2025-11-26 00:00:00
586,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2026-02-17 00:00:00,-22,229.67,-5052.74,SO-62122,Customer Sale,138,116,system,Transaction processed for Main location,system,2026-02-17 00:00:00
587,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2025-12-31 00:00:00,-18,69.57,-1252.26,SO-46838,Customer Sale,91,73,system,Transaction processed for Main location,system,2025-12-31 00:00:00
588,1563,CompactCook Camping Stove,Camping,Backup,Receipt,2026-03-03 00:00:00,153,68.94,10548.17,PO-5486,Purchase Order Receipt,175,328,warehouse2,Transaction processed for Backup location,system,2026-03-03 00:00:00
589,2011,Coffee Maker,Kitchen,Main,Receipt,2025-11-21 00:00:00,63,148.8,9374.37,PO-1354,Purchase Order Receipt,78,141,warehouse1,Transaction processed for Main location,system,2025-11-21 00:00:00
590,1522,SummitClimber Backpack,Camping,Main,Sale,2025-10-05 00:00:00,-4,135.31,-541.24,SO-18318,Customer Sale,43,39,warehouse2,Transaction processed for Main location,system,2025-10-05 00:00:00
591,2071,Baking Pan,Kitchen,Main,Receipt,2026-03-07 00:00:00,152,22.84,3471.28,PO-6293,Purchase Order Receipt,38,190,warehouse1,Transaction processed for Main location,system,2026-03-07 00:00:00
592,3104,Ski Tuning Bench - Portable,Ski,Main,Receipt,2026-04-24 00:00:00,87,139.51,12137.62,PO-1176,Purchase Order Receipt,0,87,warehouse1,Transaction processed for Main location,system,2026-04-24 00:00:00
593,1542,TrailWalker Hiking Shoes,Camping,Backup,Receipt,2026-03-19 00:00:00,82,93.71,7684.2,PO-7965,Purchase Order Receipt,142,224,warehouse2,Transaction processed for Backup location,system,2026-03-19 00:00:00
594,1561,EcoFire Camping Stove,Camping,Backup,Sale,2026-03-26 00:00:00,-44,99.22,-4365.68,SO-15748,Customer Sale,35,-9,warehouse2,Transaction processed for Backup location,system,2026-03-26 00:00:00
595,1562,PowerBurner Camping Stove,Camping,Main,Sale,2025-10-02 00:00:00,-49,144.87,-7098.63,SO-94481,Customer Sale,47,-2,system,Transaction processed for Main location,system,2025-10-02 00:00:00
596,2081,Food Storage Set,Kitchen,Main,Sale,2025-10-30 00:00:00,-5,25.51,-127.55,SO-72498,Customer Sale,85,80,warehouse1,Transaction processed for Main location,system,2025-10-30 00:00:00
597,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2026-02-14 00:00:00,-25,229.39,-5734.75,SO-81754,Customer Sale,76,51,warehouse1,Transaction processed for Main location,system,2026-02-14 00:00:00
598,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Regional,Sale,2026-03-26 00:00:00,-14,653.67,-9151.38,SO-70164,Customer Sale,77,63,warehouse1,Transaction processed for Regional location,system,2026-03-26 00:00:00
599,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Regional,Sale,2026-03-03 00:00:00,-41,653.67,-26800.47,SO-24370,Customer Sale,14,-27,warehouse1,Transaction processed for Regional location,system,2026-03-03 00:00:00
600,2061,Mixing Bowl,Kitchen,Backup,Sale,2026-02-09 00:00:00,-31,28.19,-873.89,SO-32985,Customer Sale,101,70,warehouse1,Transaction processed for Backup location,system,2026-02-09 00:00:00
601,2091,Spatula,Kitchen,Main,Damage,2026-04-25 00:00:00,-4,8.1,-32.4,DMG-601,Quality Issue,123,119,warehouse2,Transaction processed for Main location,system,2026-04-25 00:00:00
602,1551,BaseCamp Folding Table,Camping,Backup,Receipt,2025-11-24 00:00:00,191,72.9,13923.14,PO-8244,Purchase Order Receipt,97,288,warehouse1,Transaction processed for Backup location,system,2025-11-24 00:00:00
603,1532,TrailBlaze Hiking Pants,Camping,Backup,Transfer,2026-02-25 00:00:00,-9,67.2,-604.8,TRF-7654,Warehouse Transfer,246,237,system,Transaction processed for Backup location,system,2026-02-25 00:00:00
604,1523,TrailLite Daypack,Camping,Main,Receipt,2026-01-01 00:00:00,19,60.49,1149.37,PO-5880,Purchase Order Receipt,83,102,warehouse1,Transaction processed for Main location,system,2026-01-01 00:00:00
605,2081,Food Storage Set,Kitchen,Main,Transfer,2026-02-05 00:00:00,-30,25.51,-765.3,TRF-3382,Warehouse Transfer,3,-27,warehouse1,Transaction processed for Main location,system,2026-02-05 00:00:00
606,3053,Waterproof Ski Pants,Ski,Main,Sale,2026-04-15 00:00:00,-19,159.63,-3032.97,SO-74969,Customer Sale,30,11,system,Transaction processed for Main location,system,2026-04-15 00:00:00
607,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Receipt,2025-11-10 00:00:00,101,417.94,42212.09,PO-5506,Purchase Order Receipt,35,136,warehouse1,Transaction processed for Main location,system,2025-11-10 00:00:00
608,3062,Anti-Fog Ski Goggles,Ski,Main,Receipt,2026-03-26 00:00:00,104,94.53,9830.65,PO-8280,Purchase Order Receipt,72,176,warehouse1,Transaction processed for Main location,system,2026-03-26 00:00:00
609,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Adjustment,2025-10-13 00:00:00,-11,69.57,-765.27,ADJ-609,System Correction,78,67,warehouse1,Transaction processed for Main location,system,2025-10-13 00:00:00
610,1563,CompactCook Camping Stove,Camping,Backup,Receipt,2026-03-30 00:00:00,141,70.09,9883.37,PO-2603,Purchase Order Receipt,101,242,warehouse2,Transaction processed for Backup location,system,2026-03-30 00:00:00
611,1522,SummitClimber Backpack,Camping,Backup,Receipt,2025-12-23 00:00:00,34,136.06,4626.0,PO-2811,Purchase Order Receipt,96,130,warehouse1,Transaction processed for Backup location,system,2025-12-23 00:00:00
612,1562,PowerBurner Camping Stove,Camping,Backup,Receipt,2026-02-21 00:00:00,161,147.81,23797.63,PO-3209,Purchase Order Receipt,79,240,system,Transaction processed for Backup location,system,2026-02-21 00:00:00
613,3062,Anti-Fog Ski Goggles,Ski,Main,Sale,2025-10-21 00:00:00,-33,94.98,-3134.34,SO-32567,Customer Sale,81,48,system,Transaction processed for Main location,system,2025-10-21 00:00:00
614,1581,LED Headlamp - Rechargeable,Camping,Main,Transfer,2026-03-23 00:00:00,-21,47.08,-988.68,TRF-9400,Warehouse Transfer,11,-10,warehouse2,Transaction processed for Main location,system,2026-03-23 00:00:00
615,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Sale,2026-04-27 00:00:00,-46,309.36,-14230.56,SO-43395,Customer Sale,9,-37,warehouse2,Transaction processed for Backup location,system,2026-04-27 00:00:00
616,1551,BaseCamp Folding Table,Camping,Main,Adjustment,2026-03-11 00:00:00,-12,70.55,-846.6,ADJ-616,System Correction,48,36,warehouse1,Transaction processed for Main location,system,2026-03-11 00:00:00
617,1561,EcoFire Camping Stove,Camping,Backup,Damage,2025-12-21 00:00:00,-4,99.22,-396.88,DMG-617,Quality Issue,62,58,system,Transaction processed for Backup location,system,2025-12-21 00:00:00
618,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2025-10-20 00:00:00,-4,229.39,-917.56,SO-28405,Customer Sale,36,32,warehouse1,Transaction processed for Main location,system,2025-10-20 00:00:00
619,2012,Espresso Machine,Kitchen,Main,Sale,2026-04-27 00:00:00,-14,292.82,-4099.48,SO-49870,Customer Sale,107,93,system,Transaction processed for Main location,system,2026-04-27 00:00:00
620,2041,Serving Platter,Kitchen,Main,Sale,2026-02-15 00:00:00,-47,44.77,-2104.19,SO-75534,Customer Sale,12,-35,system,Transaction processed for Main location,system,2026-02-15 00:00:00
621,1521,Adventurer Pro Backpack,Camping,Main,Transfer,2026-04-07 00:00:00,-19,115.2,-2188.8,TRF-8697,Warehouse Transfer,145,126,warehouse1,Transaction processed for Main location,system,2026-04-07 00:00:00
622,2071,Baking Pan,Kitchen,Backup,Sale,2025-12-24 00:00:00,-1,22.2,-22.2,SO-44090,Customer Sale,6,5,system,Transaction processed for Backup location,system,2025-12-24 00:00:00
623,1542,TrailWalker Hiking Shoes,Camping,Backup,Receipt,2026-02-26 00:00:00,82,90.34,7408.09,PO-5361,Purchase Order Receipt,67,149,warehouse1,Transaction processed for Backup location,system,2026-02-26 00:00:00
624,2022,Fork Set,Kitchen,Backup,Sale,2025-10-12 00:00:00,-45,32.43,-1459.35,SO-23859,Customer Sale,101,56,warehouse1,Transaction processed for Backup location,system,2025-10-12 00:00:00
625,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Adjustment,2025-11-09 00:00:00,1,1017.98,1017.98,ADJ-625,Cycle Count,103,104,warehouse1,Transaction processed for Backup location,system,2025-11-09 00:00:00
626,3071,Ski Boot Bag - Premium,Ski,Main,Sale,2025-12-21 00:00:00,-12,38.11,-457.32,SO-68452,Customer Sale,125,113,warehouse2,Transaction processed for Main location,system,2025-12-21 00:00:00
627,2101,Measuring Cup Set,Kitchen,Main,Receipt,2025-10-09 00:00:00,85,12.8,1088.04,PO-9812,Purchase Order Receipt,65,150,warehouse1,Transaction processed for Main location,system,2025-10-09 00:00:00
628,1523,TrailLite Daypack,Camping,Main,Damage,2025-11-07 00:00:00,-10,59.86,-598.6,DMG-628,Warehouse Damage,5,-5,warehouse2,Transaction processed for Main location,system,2025-11-07 00:00:00
629,2031,Coffee Mug,Kitchen,Main,Receipt,2026-02-01 00:00:00,90,23.43,2108.61,PO-3610,Purchase Order Receipt,59,149,warehouse1,Transaction processed for Main location,system,2026-02-01 00:00:00
630,1523,TrailLite Daypack,Camping,Main,Receipt,2026-03-05 00:00:00,193,60.15,11608.52,PO-9078,Purchase Order Receipt,23,216,system,Transaction processed for Main location,system,2026-03-05 00:00:00
631,1511,Alpine Explorer Tent,Camping,Main,Sale,2025-10-10 00:00:00,-18,334.12,-6014.16,SO-55529,Customer Sale,7,-11,warehouse2,Transaction processed for Main location,system,2025-10-10 00:00:00
632,1553,Adventure Dining Table,Camping,Backup,Sale,2026-02-13 00:00:00,-25,94.57,-2364.25,SO-33887,Customer Sale,52,27,system,Transaction processed for Backup location,system,2026-02-13 00:00:00
633,1562,PowerBurner Camping Stove,Camping,Backup,Receipt,2025-10-02 00:00:00,119,141.91,16887.04,PO-4331,Purchase Order Receipt,63,182,warehouse2,Transaction processed for Backup location,system,2025-10-02 00:00:00
634,2011,Coffee Maker,Kitchen,Backup,Sale,2026-01-14 00:00:00,-48,142.65,-6847.2,SO-91314,Customer Sale,29,-19,system,Transaction processed for Backup location,system,2026-01-14 00:00:00
635,2111,High-Speed Blender,Kitchen,Main,Sale,2026-01-29 00:00:00,-28,140.42,-3931.76,SO-36422,Customer Sale,64,36,warehouse1,Transaction processed for Main location,system,2026-01-29 00:00:00
636,2091,Spatula,Kitchen,Main,Sale,2025-12-16 00:00:00,-22,8.1,-178.2,SO-19856,Customer Sale,32,10,warehouse2,Transaction processed for Main location,system,2025-12-16 00:00:00
637,1541,TrekReady Hiking Boots,Camping,Main,Damage,2025-11-25 00:00:00,-8,128.34,-1026.72,DMG-637,Shipping Damage,54,46,warehouse1,Transaction processed for Main location,system,2025-11-25 00:00:00
638,3061,Professional Ski Helmet,Ski,Main,Receipt,2025-12-02 00:00:00,11,125.91,1385.05,PO-4156,Purchase Order Receipt,249,260,system,Transaction processed for Main location,system,2025-12-02 00:00:00
639,1551,BaseCamp Folding Table,Camping,Backup,Receipt,2025-10-14 00:00:00,172,69.85,12014.37,PO-7510,Purchase Order Receipt,84,256,system,Transaction processed for Backup location,system,2025-10-14 00:00:00
640,1553,Adventure Dining Table,Camping,Backup,Receipt,2025-10-20 00:00:00,187,97.53,18238.33,PO-7589,Purchase Order Receipt,91,278,system,Transaction processed for Backup location,system,2025-10-20 00:00:00
641,1572,MountainDream Sleeping Bag,Camping,Main,Receipt,2025-10-01 00:00:00,120,234.39,28126.63,PO-2979,Purchase Order Receipt,70,190,warehouse2,Transaction processed for Main location,system,2025-10-01 00:00:00
642,1542,TrailWalker Hiking Shoes,Camping,Backup,Sale,2025-12-23 00:00:00,-47,90.42,-4249.74,SO-89812,Customer Sale,63,16,warehouse1,Transaction processed for Backup location,system,2025-12-23 00:00:00
643,1552,TrekMaster Camping Chair,Camping,Backup,Receipt,2026-02-24 00:00:00,167,60.19,10052.07,PO-6089,Purchase Order Receipt,50,217,warehouse1,Transaction processed for Backup location,system,2026-02-24 00:00:00
644,2091,Spatula,Kitchen,Main,Return,2025-11-19 00:00:00,2,6.48,12.96,RET-25731,Customer Return,33,35,warehouse1,Transaction processed for Main location,system,2025-11-19 00:00:00
645,2022,Fork Set,Kitchen,Main,Return,2026-02-26 00:00:00,1,25.94,25.94,RET-27727,Customer Return,212,213,warehouse1,Transaction processed for Main location,system,2026-02-26 00:00:00
646,2051,Ice Cream Bowl,Kitchen,Regional,Sale,2026-01-08 00:00:00,-19,15.93,-302.67,SO-91869,Customer Sale,126,107,warehouse1,Transaction processed for Regional location,system,2026-01-08 00:00:00
647,1531,Summit Breeze Jacket,Camping,Main,Receipt,2025-10-05 00:00:00,184,104.64,19253.22,PO-5344,Purchase Order Receipt,82,266,warehouse1,Transaction processed for Main location,system,2025-10-05 00:00:00
648,2022,Fork Set,Kitchen,Main,Sale,2026-01-31 00:00:00,-32,32.43,-1037.76,SO-49809,Customer Sale,158,126,warehouse2,Transaction processed for Main location,system,2026-01-31 00:00:00
649,1543,TrekStar Hiking Sandals,Camping,Main,Sale,2026-02-03 00:00:00,-10,68.46,-684.6,SO-51004,Customer Sale,154,144,system,Transaction processed for Main location,system,2026-02-03 00:00:00
650,1533,RainGuard Hiking Jacket,Camping,Regional,Sale,2025-10-06 00:00:00,-26,126.41,-3286.66,SO-28774,Customer Sale,59,33,system,Transaction processed for Regional location,system,2025-10-06 00:00:00
651,3101,Winter Boots - Insulated,Ski,Backup,Adjustment,2025-12-11 00:00:00,-20,121.65,-2433.0,ADJ-651,Cycle Count,20,0,warehouse2,Transaction processed for Backup location,system,2025-12-11 00:00:00
652,2101,Measuring Cup Set,Kitchen,Main,Sale,2026-01-23 00:00:00,-18,13.31,-239.58,SO-76306,Customer Sale,3,-15,system,Transaction processed for Main location,system,2026-01-23 00:00:00
653,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2025-10-01 00:00:00,-23,229.67,-5282.41,SO-83766,Customer Sale,38,15,system,Transaction processed for Main location,system,2025-10-01 00:00:00
654,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Regional,Receipt,2026-01-03 00:00:00,45,635.69,28606.2,PO-5838,Purchase Order Receipt,86,131,warehouse2,Transaction processed for Regional location,system,2026-01-03 00:00:00
655,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Receipt,2026-03-19 00:00:00,22,111.84,2460.58,PO-5641,Purchase Order Receipt,64,86,warehouse1,Transaction processed for Backup location,system,2026-03-19 00:00:00
656,1551,BaseCamp Folding Table,Camping,Main,Sale,2026-04-30 00:00:00,-21,70.55,-1481.55,SO-73817,Customer Sale,27,6,warehouse1,Transaction processed for Main location,system,2026-04-30 00:00:00
657,1511,Alpine Explorer Tent,Camping,Main,Sale,2026-01-05 00:00:00,-28,334.12,-9355.36,SO-98376,Customer Sale,139,111,warehouse2,Transaction processed for Main location,system,2026-01-05 00:00:00
658,1552,TrekMaster Camping Chair,Camping,Backup,Sale,2025-11-14 00:00:00,-1,57.36,-57.36,SO-44432,Customer Sale,84,83,warehouse2,Transaction processed for Backup location,system,2025-11-14 00:00:00
659,1523,TrailLite Daypack,Camping,Main,Adjustment,2025-12-02 00:00:00,7,59.86,419.02,ADJ-659,System Correction,66,73,warehouse1,Transaction processed for Main location,system,2025-12-02 00:00:00
660,1562,PowerBurner Camping Stove,Camping,Backup,Sale,2026-04-23 00:00:00,-17,144.87,-2462.79,SO-24263,Customer Sale,95,78,warehouse2,Transaction processed for Backup location,system,2026-04-23 00:00:00
661,1541,TrekReady Hiking Boots,Camping,Main,Sale,2025-11-13 00:00:00,-17,128.34,-2181.78,SO-85303,Customer Sale,104,87,warehouse1,Transaction processed for Main location,system,2025-11-13 00:00:00
662,3031,Pro Flex Racing Ski Boots,Ski,Main,Sale,2026-04-29 00:00:00,-14,435.5,-6097.0,SO-20260,Customer Sale,159,145,warehouse2,Transaction processed for Main location,system,2026-04-29 00:00:00
663,2011,Coffee Maker,Kitchen,Backup,Sale,2026-01-07 00:00:00,-1,142.65,-142.65,SO-41108,Customer Sale,2,1,warehouse2,Transaction processed for Backup location,system,2026-01-07 00:00:00
664,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Regional,Adjustment,2025-11-28 00:00:00,16,653.67,10458.72,ADJ-664,Physical Count,51,67,warehouse2,Transaction processed for Regional location,system,2025-11-28 00:00:00
665,1551,BaseCamp Folding Table,Camping,Main,Receipt,2025-10-15 00:00:00,131,70.28,9206.96,PO-7037,Purchase Order Receipt,67,198,warehouse2,Transaction processed for Main location,system,2025-10-15 00:00:00
666,2012,Espresso Machine,Kitchen,Main,Sale,2025-12-06 00:00:00,-16,292.82,-4685.12,SO-26579,Customer Sale,33,17,warehouse1,Transaction processed for Main location,system,2025-12-06 00:00:00
667,1561,EcoFire Camping Stove,Camping,Backup,Sale,2025-12-15 00:00:00,-36,99.22,-3571.92,SO-18003,Customer Sale,83,47,warehouse2,Transaction processed for Backup location,system,2025-12-15 00:00:00
668,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Sale,2026-01-14 00:00:00,-6,255.72,-1534.32,SO-42605,Customer Sale,73,67,warehouse1,Transaction processed for Main location,system,2026-01-14 00:00:00
669,2112,4-Slice Toaster,Kitchen,Main,Adjustment,2026-01-12 00:00:00,-4,69.62,-278.48,ADJ-669,Cycle Count,194,190,warehouse1,Transaction processed for Main location,system,2026-01-12 00:00:00
670,1563,CompactCook Camping Stove,Camping,Backup,Receipt,2026-04-09 00:00:00,117,70.72,8274.71,PO-8597,Purchase Order Receipt,82,199,warehouse1,Transaction processed for Backup location,system,2026-04-09 00:00:00
671,3091,Freestyle Snowboard - 155cm,Ski,Main,Sale,2025-10-27 00:00:00,-2,461.73,-923.46,SO-36753,Customer Sale,212,210,system,Transaction processed for Main location,system,2025-10-27 00:00:00
672,2071,Baking Pan,Kitchen,Main,Sale,2025-10-24 00:00:00,-17,22.2,-377.4,SO-73233,Customer Sale,64,47,system,Transaction processed for Main location,system,2025-10-24 00:00:00
673,1551,BaseCamp Folding Table,Camping,Main,Adjustment,2026-02-14 00:00:00,18,70.55,1269.9,ADJ-673,System Correction,71,89,warehouse1,Transaction processed for Main location,system,2026-02-14 00:00:00
674,2111,High-Speed Blender,Kitchen,Main,Receipt,2025-11-06 00:00:00,126,140.24,17670.12,PO-9877,Purchase Order Receipt,14,140,warehouse1,Transaction processed for Main location,system,2025-11-06 00:00:00
675,3031,Pro Flex Racing Ski Boots,Ski,Main,Receipt,2025-10-13 00:00:00,82,432.69,35480.75,PO-7875,Purchase Order Receipt,27,109,warehouse2,Transaction processed for Main location,system,2025-10-13 00:00:00
676,2022,Fork Set,Kitchen,Backup,Sale,2026-04-28 00:00:00,-22,32.43,-713.46,SO-88012,Customer Sale,116,94,warehouse2,Transaction processed for Backup location,system,2026-04-28 00:00:00
677,2071,Baking Pan,Kitchen,Main,Sale,2025-12-04 00:00:00,-7,22.2,-155.4,SO-27912,Customer Sale,107,100,warehouse2,Transaction processed for Main location,system,2025-12-04 00:00:00
678,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2025-10-23 00:00:00,-33,69.57,-2295.81,SO-16291,Customer Sale,101,68,system,Transaction processed for Main location,system,2025-10-23 00:00:00
679,2031,Coffee Mug,Kitchen,Main,Return,2026-01-11 00:00:00,3,18.51,55.54,RET-62162,Customer Return,0,3,system,Transaction processed for Main location,system,2026-01-11 00:00:00
680,1543,TrekStar Hiking Sandals,Camping,Main,Sale,2026-02-07 00:00:00,-47,68.46,-3217.62,SO-95461,Customer Sale,61,14,system,Transaction processed for Main location,system,2026-02-07 00:00:00
681,3071,Ski Boot Bag - Premium,Ski,Main,Sale,2026-04-30 00:00:00,-4,38.11,-152.44,SO-83169,Customer Sale,11,7,warehouse1,Transaction processed for Main location,system,2026-04-30 00:00:00
682,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Receipt,2026-03-15 00:00:00,13,1011.2,13145.65,PO-6006,Purchase Order Receipt,92,105,system,Transaction processed for Backup location,system,2026-03-15 00:00:00
683,1562,PowerBurner Camping Stove,Camping,Backup,Sale,2025-12-19 00:00:00,-4,144.87,-579.48,SO-23247,Customer Sale,94,90,warehouse2,Transaction processed for Backup location,system,2025-12-19 00:00:00
684,1553,Adventure Dining Table,Camping,Backup,Transfer,2026-02-20 00:00:00,-49,94.57,-4633.93,TRF-7378,Warehouse Transfer,37,-12,warehouse1,Transaction processed for Backup location,system,2026-02-20 00:00:00
685,3072,Hand Warmers - 10 Pack,Ski,Main,Transfer,2026-03-13 00:00:00,-45,9.14,-411.3,TRF-8339,Warehouse Transfer,103,58,system,Transaction processed for Main location,system,2026-03-13 00:00:00
686,3091,Freestyle Snowboard - 155cm,Ski,Main,Sale,2025-12-05 00:00:00,-50,461.73,-23086.5,SO-98740,Customer Sale,318,268,warehouse2,Transaction processed for Main location,system,2025-12-05 00:00:00
687,1541,TrekReady Hiking Boots,Camping,Main,Receipt,2026-01-14 00:00:00,26,125.86,3272.42,PO-1170,Purchase Order Receipt,51,77,warehouse2,Transaction processed for Main location,system,2026-01-14 00:00:00
688,1561,EcoFire Camping Stove,Camping,Main,Receipt,2025-12-25 00:00:00,117,104.05,12174.24,PO-6619,Purchase Order Receipt,40,157,system,Transaction processed for Main location,system,2025-12-25 00:00:00
689,2031,Coffee Mug,Kitchen,Main,Receipt,2026-04-09 00:00:00,40,23.94,957.55,PO-8170,Purchase Order Receipt,83,123,warehouse2,Transaction processed for Main location,system,2026-04-09 00:00:00
690,1561,EcoFire Camping Stove,Camping,Backup,Sale,2026-03-17 00:00:00,-39,99.22,-3869.58,SO-93124,Customer Sale,69,30,warehouse1,Transaction processed for Backup location,system,2026-03-17 00:00:00
691,2012,Espresso Machine,Kitchen,Main,Adjustment,2026-01-30 00:00:00,-19,292.82,-5563.58,ADJ-691,Cycle Count,62,43,warehouse2,Transaction processed for Main location,system,2026-01-30 00:00:00
692,1581,LED Headlamp - Rechargeable,Camping,Backup,Sale,2025-12-05 00:00:00,-18,47.08,-847.44,SO-59854,Customer Sale,37,19,system,Transaction processed for Backup location,system,2025-12-05 00:00:00
693,1531,Summit Breeze Jacket,Camping,Main,Transfer,2026-04-14 00:00:00,-8,109.85,-878.8,TRF-6922,Warehouse Transfer,81,73,warehouse1,Transaction processed for Main location,system,2026-04-14 00:00:00
694,1542,TrailWalker Hiking Shoes,Camping,Backup,Sale,2026-03-25 00:00:00,-24,90.42,-2170.08,SO-75969,Customer Sale,8,-16,system,Transaction processed for Backup location,system,2026-03-25 00:00:00
695,3031,Pro Flex Racing Ski Boots,Ski,Main,Sale,2026-04-03 00:00:00,-1,435.5,-435.5,SO-48801,Customer Sale,147,146,system,Transaction processed for Main location,system,2026-04-03 00:00:00
696,1512,SkyView 2-Person Tent,Camping,Main,Transfer,2025-10-18 00:00:00,-11,239.45,-2633.95,TRF-9111,Warehouse Transfer,94,83,warehouse2,Transaction processed for Main location,system,2025-10-18 00:00:00
697,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Regional,Receipt,2026-01-30 00:00:00,57,664.38,37869.93,PO-1082,Purchase Order Receipt,4,61,warehouse2,Transaction processed for Regional location,system,2026-01-30 00:00:00
698,2041,Serving Platter,Kitchen,Main,Receipt,2026-04-10 00:00:00,153,43.52,6658.24,PO-8734,Purchase Order Receipt,55,208,warehouse1,Transaction processed for Main location,system,2026-04-10 00:00:00
699,3071,Ski Boot Bag - Premium,Ski,Main,Receipt,2026-03-27 00:00:00,134,38.7,5186.18,PO-8462,Purchase Order Receipt,102,236,warehouse2,Transaction processed for Main location,system,2026-03-27 00:00:00
700,3053,Waterproof Ski Pants,Ski,Main,Sale,2025-11-22 00:00:00,-13,159.63,-2075.19,SO-11397,Customer Sale,27,14,warehouse1,Transaction processed for Main location,system,2025-11-22 00:00:00
701,3031,Pro Flex Racing Ski Boots,Ski,Main,Receipt,2025-11-25 00:00:00,113,431.63,48774.54,PO-1653,Purchase Order Receipt,97,210,system,Transaction processed for Main location,system,2025-11-25 00:00:00
702,1523,TrailLite Daypack,Camping,Main,Sale,2026-02-24 00:00:00,-8,59.86,-478.88,SO-40346,Customer Sale,94,86,warehouse2,Transaction processed for Main location,system,2026-02-24 00:00:00
703,3072,Hand Warmers - 10 Pack,Ski,Main,Receipt,2025-10-10 00:00:00,98,8.85,867.06,PO-5340,Purchase Order Receipt,61,159,warehouse1,Transaction processed for Main location,system,2025-10-10 00:00:00
704,2101,Measuring Cup Set,Kitchen,Main,Sale,2026-03-02 00:00:00,-47,13.31,-625.57,SO-86889,Customer Sale,101,54,warehouse1,Transaction processed for Main location,system,2026-03-02 00:00:00
705,1551,BaseCamp Folding Table,Camping,Backup,Sale,2026-03-05 00:00:00,-36,70.55,-2539.8,SO-89507,Customer Sale,42,6,warehouse2,Transaction processed for Backup location,system,2026-03-05 00:00:00
706,1561,EcoFire Camping Stove,Camping,Main,Receipt,2026-04-26 00:00:00,200,94.33,18866.38,PO-2480,Purchase Order Receipt,82,282,warehouse2,Transaction processed for Main location,system,2026-04-26 00:00:00
707,3081,All-Temp Ski Wax Kit,Ski,Main,Sale,2025-11-19 00:00:00,-34,49.05,-1667.7,SO-83610,Customer Sale,47,13,warehouse1,Transaction processed for Main location,system,2025-11-19 00:00:00
708,2101,Measuring Cup Set,Kitchen,Main,Sale,2025-12-18 00:00:00,-16,13.31,-212.96,SO-23621,Customer Sale,2,-14,warehouse2,Transaction processed for Main location,system,2025-12-18 00:00:00
709,1511,Alpine Explorer Tent,Camping,Main,Receipt,2026-03-16 00:00:00,88,332.11,29225.69,PO-9963,Purchase Order Receipt,125,213,warehouse2,Transaction processed for Main location,system,2026-03-16 00:00:00
