TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
486,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Sale,2026-01-17,-46,70.32,-3234.72,SO-87970,Customer Sale,56,10,warehouse2,Transaction processed for Backup location,system,2026-01-17
487,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2025-08-06,-30,60.59,-1817.7,SO-28814,Customer Sale,24,-6,system,Transaction processed for Main location,system,2025-08-06
488,1521,Adventurer Pro Backpack,Camping,Main,Sale,2026-01-18,-5,135.23,-676.15,SO-28294,Customer Sale,235,230,system,Transaction processed for Main location,system,2026-01-18
489,1543,TrekStar Hiking Sandals,Camping,Backup,Sale,2026-02-06,-24,69.26,-1662.24,SO-17016,Customer Sale,18,-6,warehouse2,Transaction processed for Backup location,system,2026-02-06
490,2121,Bamboo Cutting Board Set,Kitchen,Main,Sale,2025-10-04,-28,33.38,-934.64,SO-10901,Customer Sale,101,73,warehouse1,Transaction processed for Main location,system,2025-10-04
491,1542,TrailWalker Hiking Shoes,Camping,Main,Adjustment,2026-04-01,10,98.66,986.6,ADJ-491,Physical Count,143,153,system,Transaction processed for Main location,system,2026-04-01
492,1542,TrailWalker Hiking Shoes,Camping,Backup,Return,2026-01-20,5,78.93,394.64,RET-48118,Customer Return,96,101,system,Transaction processed for Backup location,system,2026-01-20
493,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Sale,2025-11-27,-4,356.62,-1426.48,SO-39403,Customer Sale,93,89,warehouse1,Transaction processed for Backup location,system,2025-11-27
494,1542,TrailWalker Hiking Shoes,Camping,Backup,Receipt,2026-03-29,129,97.64,12595.36,PO-1375,Purchase Order Receipt,116,245,system,Transaction processed for Backup location,system,2026-03-29
495,3101,Winter Boots - Insulated,Ski,Main,Return,2026-03-30,2,94.77,189.54,RET-33820,Customer Return,44,46,warehouse1,Transaction processed for Main location,system,2026-03-30
496,3021,Nordic Classic XC Skis - 185cm,Ski,Backup,Receipt,2025-07-04,197,263.67,51943.49,PO-7092,Purchase Order Receipt,154,351,warehouse1,Transaction processed for Backup location,system,2025-07-04
497,1512,SkyView 2-Person Tent,Camping,Main,Receipt,2025-11-28,52,241.61,12563.59,PO-8610,Purchase Order Receipt,95,147,system,Transaction processed for Main location,system,2025-11-28
498,2051,Ice Cream Bowl,Kitchen,Main,Receipt,2026-03-26,29,16.81,487.52,PO-7803,Purchase Order Receipt,259,288,system,Transaction processed for Main location,system,2026-03-26
499,1572,MountainDream Sleeping Bag,Camping,Backup,Sale,2026-03-17,-33,221.46,-7308.18,SO-88649,Customer Sale,12,-21,system,Transaction processed for Backup location,system,2026-03-17
500,1562,PowerBurner Camping Stove,Camping,Main,Sale,2025-11-07,-38,140.13,-5324.94,SO-52283,Customer Sale,42,4,warehouse2,Transaction processed for Main location,system,2025-11-07
501,3032,Comfort Fit Recreational Boots,Ski,Backup,Damage,2025-09-28,-8,274.81,-2198.48,DMG-501,Shipping Damage,56,48,warehouse2,Transaction processed for Backup location,system,2025-09-28
502,1522,SummitClimber Backpack,Camping,Main,Transfer,2026-04-02,-33,154.62,-5102.46,TRF-9899,Warehouse Transfer,15,-18,warehouse1,Transaction processed for Main location,system,2026-04-02
503,2091,Spatula,Kitchen,Backup,Sale,2025-11-24,-42,8.18,-343.56,SO-10019,Customer Sale,78,36,warehouse2,Transaction processed for Backup location,system,2025-11-24
504,1572,MountainDream Sleeping Bag,Camping,Regional,Sale,2025-12-23,-37,221.46,-8194.02,SO-14011,Customer Sale,40,3,warehouse1,Transaction processed for Regional location,system,2025-12-23
505,3071,Ski Boot Bag - Premium,Ski,Regional,Transfer,2026-01-20,-7,37.11,-259.77,TRF-7684,Warehouse Transfer,86,79,warehouse1,Transaction processed for Regional location,system,2026-01-20
506,2091,Spatula,Kitchen,Main,Damage,2025-09-21,-4,8.18,-32.72,DMG-506,Shipping Damage,27,23,warehouse1,Transaction processed for Main location,system,2025-09-21
507,1561,EcoFire Camping Stove,Camping,Main,Transfer,2026-04-11,-27,90.44,-2441.88,TRF-7126,Warehouse Transfer,165,138,warehouse2,Transaction processed for Main location,system,2026-04-11
508,2071,Baking Pan,Kitchen,Backup,Transfer,2025-12-30,-13,21.05,-273.65,TRF-3749,Warehouse Transfer,98,85,system,Transaction processed for Backup location,system,2025-12-30
509,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Sale,2026-04-23,-49,975.95,-47821.55,SO-47908,Customer Sale,131,82,warehouse1,Transaction processed for Backup location,system,2026-04-23
510,3103,Snowboard Bindings - Pro,Ski,Backup,Adjustment,2026-02-03,-9,207.92,-1871.28,ADJ-510,Cycle Count,7,-2,warehouse2,Transaction processed for Backup location,system,2026-02-03
511,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Transfer,2026-04-04,-12,117.58,-1410.96,TRF-1461,Warehouse Transfer,138,126,warehouse1,Transaction processed for Main location,system,2026-04-04
512,3052,Thermal Base Layer Set - Women's,Ski,Main,Damage,2026-03-09,-3,111.83,-335.49,DMG-512,Quality Issue,93,90,warehouse1,Transaction processed for Main location,system,2026-03-09
513,1542,TrailWalker Hiking Shoes,Camping,Backup,Receipt,2025-12-18,84,96.76,8128.04,PO-7644,Purchase Order Receipt,60,144,system,Transaction processed for Backup location,system,2025-12-18
514,3072,Hand Warmers - 10 Pack,Ski,Main,Receipt,2025-12-12,132,9.25,1220.66,PO-8586,Purchase Order Receipt,113,245,warehouse2,Transaction processed for Main location,system,2025-12-12
515,2112,4-Slice Toaster,Kitchen,Main,Adjustment,2025-09-14,15,62.81,942.15,ADJ-515,System Correction,82,97,system,Transaction processed for Main location,system,2025-09-14
516,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Receipt,2026-03-18,127,122.69,15581.27,PO-9012,Purchase Order Receipt,97,224,system,Transaction processed for Backup location,system,2026-03-18
517,2121,Bamboo Cutting Board Set,Kitchen,Main,Transfer,2025-11-03,-27,33.38,-901.26,TRF-1298,Warehouse Transfer,164,137,warehouse2,Transaction processed for Main location,system,2025-11-03
518,1572,MountainDream Sleeping Bag,Camping,Backup,Sale,2025-07-16,-32,221.46,-7086.72,SO-59343,Customer Sale,84,52,system,Transaction processed for Backup location,system,2025-07-16
519,1562,PowerBurner Camping Stove,Camping,Backup,Adjustment,2025-07-17,0,140.13,0.0,ADJ-519,Physical Count,35,35,warehouse1,Transaction processed for Backup location,system,2025-07-17
520,1572,MountainDream Sleeping Bag,Camping,Backup,Return,2026-02-23,3,177.17,531.5,RET-65230,Customer Return,26,29,warehouse2,Transaction processed for Backup location,system,2026-02-23
521,1571,CozyNights Sleeping Bag,Camping,Main,Sale,2025-09-23,-16,112.92,-1806.72,SO-13318,Customer Sale,84,68,warehouse2,Transaction processed for Main location,system,2025-09-23
522,3092,All-Mountain Snowboard - 158cm,Ski,Regional,Transfer,2025-12-11,-37,552.55,-20444.35,TRF-2641,Warehouse Transfer,69,32,warehouse2,Transaction processed for Regional location,system,2025-12-11
523,3081,All-Temp Ski Wax Kit,Ski,Main,Sale,2025-07-16,-6,57.76,-346.56,SO-71649,Customer Sale,99,93,warehouse2,Transaction processed for Main location,system,2025-07-16
524,2031,Coffee Mug,Kitchen,Main,Sale,2026-02-28,-18,21.52,-387.36,SO-29869,Customer Sale,56,38,system,Transaction processed for Main location,system,2026-02-28
525,1552,TrekMaster Camping Chair,Camping,Backup,Receipt,2026-03-05,137,50.7,6945.69,PO-3552,Purchase Order Receipt,96,233,warehouse2,Transaction processed for Backup location,system,2026-03-05
526,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Return,2025-09-27,5,94.06,470.32,RET-75488,Customer Return,74,79,warehouse1,Transaction processed for Backup location,system,2025-09-27
527,1552,TrekMaster Camping Chair,Camping,Backup,Sale,2025-12-15,-12,53.09,-637.08,SO-98134,Customer Sale,32,20,system,Transaction processed for Backup location,system,2025-12-15
528,1533,RainGuard Hiking Jacket,Camping,Backup,Sale,2025-08-08,-15,122.06,-1830.9,SO-57551,Customer Sale,68,53,system,Transaction processed for Backup location,system,2025-08-08
529,1531,Summit Breeze Jacket,Camping,Main,Sale,2026-02-07,-46,112.99,-5197.54,SO-44924,Customer Sale,91,45,warehouse1,Transaction processed for Main location,system,2026-02-07
530,2071,Baking Pan,Kitchen,Backup,Receipt,2025-12-09,160,20.84,3334.55,PO-6808,Purchase Order Receipt,16,176,system,Transaction processed for Backup location,system,2025-12-09
531,1563,CompactCook Camping Stove,Camping,Backup,Sale,2026-03-01,-5,70.47,-352.35,SO-15714,Customer Sale,93,88,warehouse1,Transaction processed for Backup location,system,2026-03-01
532,2011,Coffee Maker,Kitchen,Main,Return,2025-12-06,2,96.96,193.92,RET-90134,Customer Return,26,28,warehouse1,Transaction processed for Main location,system,2025-12-06
533,2121,Bamboo Cutting Board Set,Kitchen,Backup,Return,2025-10-11,1,26.7,26.7,RET-18105,Customer Return,125,126,warehouse2,Transaction processed for Backup location,system,2025-10-11
534,1562,PowerBurner Camping Stove,Camping,Main,Adjustment,2026-02-16,-17,140.13,-2382.21,ADJ-534,System Correction,59,42,warehouse2,Transaction processed for Main location,system,2026-02-16
535,1571,CozyNights Sleeping Bag,Camping,Main,Sale,2025-07-03,-33,112.92,-3726.36,SO-38563,Customer Sale,170,137,system,Transaction processed for Main location,system,2025-07-03
536,3031,Pro Flex Racing Ski Boots,Ski,Main,Sale,2025-07-16,-38,507.58,-19288.04,SO-71950,Customer Sale,33,-5,warehouse2,Transaction processed for Main location,system,2025-07-16
537,1512,SkyView 2-Person Tent,Camping,Main,Adjustment,2025-11-10,1,250.75,250.75,ADJ-537,Cycle Count,96,97,warehouse1,Transaction processed for Main location,system,2025-11-10
538,2112,4-Slice Toaster,Kitchen,Main,Sale,2025-08-24,-34,62.81,-2135.54,SO-68698,Customer Sale,12,-22,warehouse1,Transaction processed for Main location,system,2025-08-24
539,1522,SummitClimber Backpack,Camping,Main,Sale,2026-03-31,-48,154.62,-7421.76,SO-39982,Customer Sale,9,-39,warehouse1,Transaction processed for Main location,system,2026-03-31
540,1521,Adventurer Pro Backpack,Camping,Main,Receipt,2026-04-15,182,133.9,24370.05,PO-2246,Purchase Order Receipt,253,435,warehouse2,Transaction processed for Main location,system,2026-04-15
541,1572,MountainDream Sleeping Bag,Camping,Regional,Adjustment,2026-03-04,-12,221.46,-2657.52,ADJ-541,Cycle Count,55,43,warehouse1,Transaction processed for Regional location,system,2026-03-04
542,2121,Bamboo Cutting Board Set,Kitchen,Backup,Receipt,2026-04-18,46,34.22,1574.3,PO-5813,Purchase Order Receipt,3,49,system,Transaction processed for Backup location,system,2026-04-18
543,2012,Espresso Machine,Kitchen,Main,Receipt,2025-10-05,170,313.27,53256.11,PO-3150,Purchase Order Receipt,66,236,warehouse2,Transaction processed for Main location,system,2025-10-05
544,1561,EcoFire Camping Stove,Camping,Main,Transfer,2026-04-28,-36,90.44,-3255.84,TRF-9809,Warehouse Transfer,134,98,warehouse2,Transaction processed for Main location,system,2026-04-28
545,2012,Espresso Machine,Kitchen,Main,Sale,2025-07-15,-35,301.14,-10539.9,SO-72386,Customer Sale,150,115,system,Transaction processed for Main location,system,2025-07-15
546,2021,Chef Knife,Kitchen,Backup,Sale,2025-08-31,-39,67.65,-2638.35,SO-75740,Customer Sale,52,13,system,Transaction processed for Backup location,system,2025-08-31
547,3101,Winter Boots - Insulated,Ski,Backup,Adjustment,2025-10-26,17,118.46,2013.82,ADJ-547,System Correction,85,102,warehouse1,Transaction processed for Backup location,system,2025-10-26
548,3031,Pro Flex Racing Ski Boots,Ski,Main,Receipt,2026-01-23,176,489.05,86072.67,PO-2820,Purchase Order Receipt,47,223,system,Transaction processed for Main location,system,2026-01-23
549,1551,BaseCamp Folding Table,Camping,Main,Sale,2026-04-10,-28,70.74,-1980.72,SO-43948,Customer Sale,21,-7,warehouse2,Transaction processed for Main location,system,2026-04-10
550,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Sale,2025-08-08,-38,552.55,-20996.9,SO-19159,Customer Sale,93,55,warehouse1,Transaction processed for Backup location,system,2025-08-08
551,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Damage,2026-03-28,-10,70.32,-703.2,DMG-551,Shipping Damage,61,51,warehouse2,Transaction processed for Backup location,system,2026-03-28
552,1523,TrailLite Daypack,Camping,Main,Receipt,2025-07-17,136,58.07,7897.39,PO-2012,Purchase Order Receipt,41,177,warehouse2,Transaction processed for Main location,system,2025-07-17
553,2021,Chef Knife,Kitchen,Backup,Receipt,2026-02-22,86,66.79,5743.88,PO-9830,Purchase Order Receipt,87,173,warehouse2,Transaction processed for Backup location,system,2026-02-22
554,3033,Women's Performance Ski Boots,Ski,Main,Sale,2026-01-27,-34,441.66,-15016.44,SO-88567,Customer Sale,69,35,warehouse1,Transaction processed for Main location,system,2026-01-27
555,3062,Anti-Fog Ski Goggles,Ski,Main,Adjustment,2025-09-13,-6,94.59,-567.54,ADJ-555,Physical Count,90,84,warehouse1,Transaction processed for Main location,system,2025-09-13
556,2081,Food Storage Set,Kitchen,Main,Receipt,2025-09-04,182,22.64,4120.8,PO-7088,Purchase Order Receipt,13,195,warehouse2,Transaction processed for Main location,system,2025-09-04
557,1522,SummitClimber Backpack,Camping,Main,Sale,2026-02-24,-49,154.62,-7576.38,SO-24008,Customer Sale,50,1,warehouse2,Transaction processed for Main location,system,2026-02-24
558,3031,Pro Flex Racing Ski Boots,Ski,Main,Sale,2025-08-30,-48,507.58,-24363.84,SO-72058,Customer Sale,45,-3,warehouse2,Transaction processed for Main location,system,2025-08-30
559,3081,All-Temp Ski Wax Kit,Ski,Backup,Damage,2025-08-19,-10,57.76,-577.6,DMG-559,Warehouse Damage,69,59,warehouse1,Transaction processed for Backup location,system,2025-08-19
560,3091,Freestyle Snowboard - 155cm,Ski,Backup,Damage,2025-07-07,-5,524.8,-2624.0,DMG-560,Warehouse Damage,33,28,system,Transaction processed for Backup location,system,2025-07-07
561,2021,Chef Knife,Kitchen,Backup,Transfer,2026-02-25,-42,67.65,-2841.3,TRF-1737,Warehouse Transfer,77,35,system,Transaction processed for Backup location,system,2026-02-25
562,3021,Nordic Classic XC Skis - 185cm,Ski,Backup,Return,2026-03-08,1,211.86,211.86,RET-59971,Customer Return,88,89,system,Transaction processed for Backup location,system,2026-03-08
563,1542,TrailWalker Hiking Shoes,Camping,Backup,Return,2026-01-04,2,78.93,157.86,RET-76600,Customer Return,57,59,system,Transaction processed for Backup location,system,2026-01-04
564,1523,TrailLite Daypack,Camping,Backup,Return,2025-10-14,1,46.01,46.01,RET-32975,Customer Return,21,22,system,Transaction processed for Backup location,system,2025-10-14
565,2081,Food Storage Set,Kitchen,Main,Return,2025-07-07,5,17.31,86.56,RET-80265,Customer Return,11,16,warehouse2,Transaction processed for Main location,system,2025-07-07
566,2071,Baking Pan,Kitchen,Backup,Sale,2026-04-11,-47,21.05,-989.35,SO-71647,Customer Sale,39,-8,system,Transaction processed for Backup location,system,2026-04-11
567,2112,4-Slice Toaster,Kitchen,Main,Sale,2026-01-24,-5,62.81,-314.05,SO-77251,Customer Sale,54,49,warehouse1,Transaction processed for Main location,system,2026-01-24
568,2012,Espresso Machine,Kitchen,Main,Adjustment,2025-07-30,17,301.14,5119.38,ADJ-568,Cycle Count,170,187,warehouse2,Transaction processed for Main location,system,2025-07-30
569,1533,RainGuard Hiking Jacket,Camping,Backup,Sale,2026-01-12,-8,122.06,-976.48,SO-12873,Customer Sale,8,0,warehouse2,Transaction processed for Backup location,system,2026-01-12
570,2031,Coffee Mug,Kitchen,Main,Adjustment,2025-09-06,-20,21.52,-430.4,ADJ-570,Physical Count,69,49,warehouse2,Transaction processed for Main location,system,2025-09-06
571,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2025-09-01,-21,60.59,-1272.39,SO-90713,Customer Sale,42,21,warehouse1,Transaction processed for Main location,system,2025-09-01
572,2121,Bamboo Cutting Board Set,Kitchen,Main,Sale,2025-11-13,-31,33.38,-1034.78,SO-14829,Customer Sale,242,211,warehouse1,Transaction processed for Main location,system,2025-11-13
573,1572,MountainDream Sleeping Bag,Camping,Backup,Receipt,2025-12-26,39,212.75,8297.34,PO-9585,Purchase Order Receipt,29,68,system,Transaction processed for Backup location,system,2025-12-26
574,2101,Measuring Cup Set,Kitchen,Backup,Sale,2025-11-16,-16,15.76,-252.16,SO-19239,Customer Sale,8,-8,system,Transaction processed for Backup location,system,2025-11-16
575,2021,Chef Knife,Kitchen,Backup,Sale,2026-03-03,-44,67.65,-2976.6,SO-96680,Customer Sale,0,-44,warehouse2,Transaction processed for Backup location,system,2026-03-03
576,2011,Coffee Maker,Kitchen,Main,Sale,2026-02-15,-49,121.2,-5938.8,SO-16705,Customer Sale,13,-36,system,Transaction processed for Main location,system,2026-02-15
577,3033,Women's Performance Ski Boots,Ski,Main,Return,2026-04-17,2,353.33,706.66,RET-58867,Customer Return,16,18,system,Transaction processed for Main location,system,2026-04-17
578,1572,MountainDream Sleeping Bag,Camping,Backup,Receipt,2026-03-17,32,231.32,7402.27,PO-6776,Purchase Order Receipt,19,51,warehouse2,Transaction processed for Backup location,system,2026-03-17
579,1541,TrekReady Hiking Boots,Camping,Main,Sale,2026-03-25,-1,138.03,-138.03,SO-86029,Customer Sale,117,116,system,Transaction processed for Main location,system,2026-03-25
580,1532,TrailBlaze Hiking Pants,Camping,Main,Adjustment,2026-01-06,19,60.59,1151.21,ADJ-580,System Correction,71,90,system,Transaction processed for Main location,system,2026-01-06
581,1572,MountainDream Sleeping Bag,Camping,Backup,Damage,2025-07-10,-1,221.46,-221.46,DMG-581,Warehouse Damage,45,44,warehouse1,Transaction processed for Backup location,system,2025-07-10
582,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2026-01-06,-14,372.36,-5213.04,SO-88601,Customer Sale,80,66,system,Transaction processed for Main location,system,2026-01-06
583,3033,Women's Performance Ski Boots,Ski,Main,Receipt,2026-02-02,23,455.88,10485.19,PO-9783,Purchase Order Receipt,25,48,warehouse1,Transaction processed for Main location,system,2026-02-02
584,3033,Women's Performance Ski Boots,Ski,Main,Sale,2026-02-01,-22,441.66,-9716.52,SO-76084,Customer Sale,77,55,system,Transaction processed for Main location,system,2026-02-01
585,3052,Thermal Base Layer Set - Women's,Ski,Main,Sale,2025-09-26,-46,111.83,-5144.18,SO-10378,Customer Sale,25,-21,warehouse2,Transaction processed for Main location,system,2025-09-26
586,2081,Food Storage Set,Kitchen,Backup,Sale,2025-09-05,-19,21.64,-411.16,SO-90494,Customer Sale,77,58,warehouse2,Transaction processed for Backup location,system,2025-09-05
587,3082,Edge Tuning Tool Set,Ski,Main,Sale,2026-01-18,-13,87.59,-1138.67,SO-47056,Customer Sale,11,-2,system,Transaction processed for Main location,system,2026-01-18
588,2071,Baking Pan,Kitchen,Backup,Sale,2025-12-02,-42,21.05,-884.1,SO-69569,Customer Sale,66,24,warehouse2,Transaction processed for Backup location,system,2025-12-02
589,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Sale,2025-12-13,-11,117.58,-1293.38,SO-90303,Customer Sale,59,48,warehouse2,Transaction processed for Main location,system,2025-12-13
590,1522,SummitClimber Backpack,Camping,Main,Sale,2025-07-10,-27,154.62,-4174.74,SO-56788,Customer Sale,32,5,warehouse1,Transaction processed for Main location,system,2025-07-10
591,2071,Baking Pan,Kitchen,Backup,Sale,2026-04-05,-16,21.05,-336.8,SO-12558,Customer Sale,89,73,system,Transaction processed for Backup location,system,2026-04-05
592,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Adjustment,2025-10-07,20,356.62,7132.4,ADJ-592,Physical Count,150,170,system,Transaction processed for Backup location,system,2025-10-07
593,3051,Insulated Ski Jacket - Men's,Ski,Main,Transfer,2026-03-20,-8,212.06,-1696.48,TRF-1562,Warehouse Transfer,78,70,warehouse1,Transaction processed for Main location,system,2026-03-20
594,1552,TrekMaster Camping Chair,Camping,Backup,Receipt,2026-01-27,13,54.24,705.06,PO-1834,Purchase Order Receipt,13,26,warehouse1,Transaction processed for Backup location,system,2026-01-27
595,1522,SummitClimber Backpack,Camping,Main,Damage,2026-03-07,-1,154.62,-154.62,DMG-595,Shipping Damage,92,91,system,Transaction processed for Main location,system,2026-03-07
596,1533,RainGuard Hiking Jacket,Camping,Backup,Sale,2025-10-11,-42,122.06,-5126.52,SO-94981,Customer Sale,96,54,system,Transaction processed for Backup location,system,2025-10-11
597,3033,Women's Performance Ski Boots,Ski,Backup,Sale,2025-09-03,-49,441.66,-21641.34,SO-26926,Customer Sale,99,50,warehouse1,Transaction processed for Backup location,system,2025-09-03
598,2121,Bamboo Cutting Board Set,Kitchen,Main,Sale,2026-02-11,-50,33.38,-1669.0,SO-65041,Customer Sale,181,131,warehouse1,Transaction processed for Main location,system,2026-02-11
599,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Sale,2025-07-22,-37,614.61,-22740.57,SO-54224,Customer Sale,52,15,warehouse2,Transaction processed for Main location,system,2025-07-22
600,2051,Ice Cream Bowl,Kitchen,Main,Adjustment,2026-03-23,-5,17.01,-85.05,ADJ-600,Cycle Count,94,89,warehouse1,Transaction processed for Main location,system,2026-03-23
601,1531,Summit Breeze Jacket,Camping,Backup,Sale,2026-03-13,-17,112.99,-1920.83,SO-49912,Customer Sale,92,75,system,Transaction processed for Backup location,system,2026-03-13
602,2101,Measuring Cup Set,Kitchen,Backup,Sale,2026-04-29,-32,15.76,-504.32,SO-42217,Customer Sale,76,44,system,Transaction processed for Backup location,system,2026-04-29
603,1551,BaseCamp Folding Table,Camping,Main,Transfer,2025-09-02,-19,70.74,-1344.06,TRF-4190,Warehouse Transfer,99,80,warehouse1,Transaction processed for Main location,system,2025-09-02
604,3033,Women's Performance Ski Boots,Ski,Backup,Sale,2025-07-28,-43,441.66,-18991.38,SO-17038,Customer Sale,90,47,warehouse1,Transaction processed for Backup location,system,2025-07-28
605,1552,TrekMaster Camping Chair,Camping,Backup,Receipt,2025-09-06,65,51.29,3334.15,PO-5161,Purchase Order Receipt,72,137,warehouse2,Transaction processed for Backup location,system,2025-09-06
606,3072,Hand Warmers - 10 Pack,Ski,Main,Sale,2025-10-10,-27,9.14,-246.78,SO-17237,Customer Sale,114,87,warehouse2,Transaction processed for Main location,system,2025-10-10
607,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2025-08-24,-34,274.81,-9343.54,SO-41959,Customer Sale,80,46,warehouse2,Transaction processed for Backup location,system,2025-08-24
608,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2026-03-20,-34,60.59,-2060.06,SO-52468,Customer Sale,63,29,warehouse1,Transaction processed for Main location,system,2026-03-20
609,2041,Serving Platter,Kitchen,Main,Sale,2025-07-13,-32,42.04,-1345.28,SO-86713,Customer Sale,32,0,system,Transaction processed for Main location,system,2025-07-13
610,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Receipt,2026-04-21,36,114.22,4111.75,PO-5566,Purchase Order Receipt,178,214,warehouse2,Transaction processed for Main location,system,2026-04-21
611,2061,Mixing Bowl,Kitchen,Backup,Adjustment,2025-12-20,-15,28.47,-427.05,ADJ-611,System Correction,144,129,system,Transaction processed for Backup location,system,2025-12-20
612,1541,TrekReady Hiking Boots,Camping,Main,Receipt,2025-07-13,106,134.18,14223.26,PO-8171,Purchase Order Receipt,57,163,warehouse1,Transaction processed for Main location,system,2025-07-13
613,1533,RainGuard Hiking Jacket,Camping,Backup,Sale,2025-11-02,-34,122.06,-4150.04,SO-93227,Customer Sale,31,-3,system,Transaction processed for Backup location,system,2025-11-02
614,3032,Comfort Fit Recreational Boots,Ski,Backup,Receipt,2026-04-29,34,268.17,9117.79,PO-3267,Purchase Order Receipt,24,58,system,Transaction processed for Backup location,system,2026-04-29
615,1572,MountainDream Sleeping Bag,Camping,Backup,Damage,2025-11-25,-5,221.46,-1107.3,DMG-615,Shipping Damage,103,98,system,Transaction processed for Backup location,system,2025-11-25
616,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2025-12-06,-2,274.81,-549.62,SO-48337,Customer Sale,56,54,warehouse1,Transaction processed for Backup location,system,2025-12-06
617,1511,Alpine Explorer Tent,Camping,Main,Sale,2026-01-12,-4,283.71,-1134.84,SO-13448,Customer Sale,102,98,system,Transaction processed for Main location,system,2026-01-12
618,2021,Chef Knife,Kitchen,Backup,Receipt,2026-02-14,170,68.68,11675.9,PO-9042,Purchase Order Receipt,102,272,warehouse2,Transaction processed for Backup location,system,2026-02-14
619,1543,TrekStar Hiking Sandals,Camping,Backup,Transfer,2025-12-12,-21,69.26,-1454.46,TRF-5416,Warehouse Transfer,70,49,warehouse1,Transaction processed for Backup location,system,2025-12-12
620,1572,MountainDream Sleeping Bag,Camping,Regional,Return,2025-12-15,2,177.17,354.34,RET-86495,Customer Return,56,58,warehouse2,Transaction processed for Regional location,system,2025-12-15
621,2101,Measuring Cup Set,Kitchen,Backup,Receipt,2025-07-28,37,15.93,589.31,PO-9442,Purchase Order Receipt,33,70,warehouse1,Transaction processed for Backup location,system,2025-07-28
622,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2025-11-30,-18,212.06,-3817.08,SO-89185,Customer Sale,97,79,system,Transaction processed for Main location,system,2025-11-30
623,3091,Freestyle Snowboard - 155cm,Ski,Backup,Return,2025-11-29,5,419.84,2099.2,RET-76405,Customer Return,70,75,system,Transaction processed for Backup location,system,2025-11-29
624,2101,Measuring Cup Set,Kitchen,Backup,Return,2025-12-28,3,12.61,37.82,RET-43976,Customer Return,111,114,warehouse2,Transaction processed for Backup location,system,2025-12-28
625,1552,TrekMaster Camping Chair,Camping,Backup,Sale,2025-12-31,-4,53.09,-212.36,SO-53125,Customer Sale,20,16,system,Transaction processed for Backup location,system,2025-12-31
626,1542,TrailWalker Hiking Shoes,Camping,Main,Adjustment,2026-04-26,-4,98.66,-394.64,ADJ-626,Physical Count,100,96,system,Transaction processed for Main location,system,2026-04-26
627,2091,Spatula,Kitchen,Main,Sale,2026-02-04,-7,8.18,-57.26,SO-96284,Customer Sale,60,53,warehouse1,Transaction processed for Main location,system,2026-02-04
628,3021,Nordic Classic XC Skis - 185cm,Ski,Backup,Sale,2025-11-03,-13,264.82,-3442.66,SO-86845,Customer Sale,171,158,system,Transaction processed for Backup location,system,2025-11-03
629,1572,MountainDream Sleeping Bag,Camping,Backup,Damage,2025-07-24,-7,221.46,-1550.22,DMG-629,Warehouse Damage,36,29,warehouse1,Transaction processed for Backup location,system,2025-07-24
630,2121,Bamboo Cutting Board Set,Kitchen,Backup,Sale,2026-01-17,-29,33.38,-968.02,SO-25700,Customer Sale,69,40,warehouse1,Transaction processed for Backup location,system,2026-01-17
631,3101,Winter Boots - Insulated,Ski,Main,Transfer,2025-08-07,-22,118.46,-2606.12,TRF-3764,Warehouse Transfer,44,22,system,Transaction processed for Main location,system,2025-08-07
632,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Sale,2025-07-11,-44,117.58,-5173.52,SO-61894,Customer Sale,145,101,warehouse1,Transaction processed for Backup location,system,2025-07-11
633,3053,Waterproof Ski Pants,Ski,Main,Transfer,2026-03-10,-9,176.16,-1585.44,TRF-8994,Warehouse Transfer,108,99,warehouse1,Transaction processed for Main location,system,2026-03-10
634,1512,SkyView 2-Person Tent,Camping,Main,Receipt,2025-11-05,172,252.72,43468.66,PO-6311,Purchase Order Receipt,8,180,warehouse2,Transaction processed for Main location,system,2025-11-05
